"","UNICODE","codeLoc","LATITUDE","LONGITUDE","recentinsp","not_sprayed","probability","uncertainty","time","color"
"2581","1.3.70.30","1.3.70",-16.34963175,-71.54947859,"2016-09-28",0,0.0126974865587706,0.0605355821882233,3,"#FFFFB2"
"2582","1.3.70.371","1.3.70",-16.34720081,-71.54744122,"2012-08-20",0,0.0126946780574287,0.0611021234794292,7,"#FFFFB2"
"2583","1.3.72.84","1.3.72",-16.34429329,-71.54775009,"2012-08-06",0,0.0126944680438841,0.060540782849658,7,"#FFFFB2"
"2584","1.3.69.543","1.3.69",-16.34999885,-71.55212296,"2012-09-19",0,0.012690677071275,0.0594822240675545,7,"#FFFFB2"
"2585","1.3.69.105","1.3.69",-16.35519979,-71.55045302,"2016-09-16",0,0.0126878341658579,0.0610251925179149,3,"#FFFFB2"
"2586","1.3.71.446","1.3.71",-16.34509923,-71.54500132,"2016-09-26",0,0.0126871870081818,0.0621747136451725,3,"#FFFFB2"
"2587","1.3.71.15","1.3.71",-16.34911667,-71.547059,"2012-08-08",0,0.0126846658910116,0.06050185562889,7,"#FFFFB2"
"2588","1.3.72.50","1.3.72",-16.34401842,-71.54712788,"2016-10-04",0,0.0126818787214223,0.0606632028870573,3,"#FFFFB2"
"2589","1.3.69.294","1.3.69",-16.35310259,-71.55089047,"2012-09-13",0,0.0126813128554584,0.060880418282695,7,"#FFFFB2"
"2590","1.3.69.685A","1.3.69",-16.35067533,-71.54883229,"2012-09-24",0,0.0126780775720904,0.0608823543819542,7,"#FFFFB2"
"2591","1.3.69.271","1.3.69",-16.35358789,-71.54975251,"2012-09-07",0,0.0126763839092693,0.06020107780344,7,"#FFFFB2"
"2592","1.3.49.122","1.3.49",-16.34712594,-71.54546634,"2012-09-05",0,0.012675494274548,0.0609433025747556,7,"#FFFFB2"
"2593","1.3.70.244","1.3.70",-16.34732785,-71.54860694,"2012-10-28",0,0.0126741673503989,0.0613295506729982,7,"#FFFFB2"
"2594","1.3.70.25","1.3.70",-16.34928233,-71.54922585,"2016-09-28",0,0.012674111784833,0.0600305983619871,3,"#FFFFB2"
"2595","1.3.49.121","1.3.49",-16.34716465,-71.54538494,"2012-08-23",0,0.0126730015250757,0.0609028128808772,7,"#FFFFB2"
"2596","1.3.49.239","1.3.49",-16.3489277,-71.546,"2012-08-29",0,0.0126628227572801,0.0609886274150355,7,"#FFFFB2"
"2597","1.3.71.180","1.3.71",-16.34717051,-71.54597075,"2012-08-17",0,0.012655576757549,0.0610885318027885,7,"#FFFFB2"
"2598","1.3.71.22","1.3.71",-16.34910835,-71.54675167,"2012-08-07",0,0.0126550403873934,0.060655721932654,7,"#FFFFB2"
"2599","1.3.71.420","1.3.71",-16.34440895,-71.5454089,"2012-08-09",0,0.0126539126968102,0.0611409127784337,7,"#FFFFB2"
"2600","1.3.71.443","1.3.71",-16.34486339,-71.54489281,"2016-09-26",0,0.0126532857407218,0.0618988423719727,3,"#FFFFB2"
"2601","1.3.71.410","1.3.71",-16.34451621,-71.54560123,"2016-09-26",0,0.0126526578363313,0.0607680022605587,3,"#FFFFB2"
"2602","1.3.72.73","1.3.72",-16.34395471,-71.54746554,"2012-08-07",0,0.0126516295582508,0.0601296716670377,7,"#FFFFB2"
"2603","1.3.69.221","1.3.69",-16.35404346,-71.54935977,"2012-09-13",0,0.01265090967156,0.0598672040162018,7,"#FFFFB2"
"2604","1.3.69.13","1.3.69",-16.35817005,-71.55216531,"2012-09-13",0,0.0126471411325931,0.0598753346732482,7,"#FFFFB2"
"2605","1.3.71.61","1.3.71",-16.34823302,-71.54693712,"2012-08-16",0,0.0126441421204307,0.0609700875670045,7,"#FFFFB2"
"2606","1.3.71.358A","1.3.71",-16.34474652,-71.54668592,"2011-11-04",0,0.0126419103952654,0.0594603404397828,8,"#FFFFB2"
